Type_media,hors Québec,hors Québec,hors Québec,local/regional,local/regional,local/regional,national,national,national,non media,non media,non media
type mot-clés,local,mixte,national,local,mixte,national,local,mixte,national,local,mixte,national
domaine,,,,,,,,,,,,
www.mons.be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
www.montrealguidecondo.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,0.0
www.montrealinternational.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,6.0,25.0
www.moselle.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0
www.moustique.be,0.0,8.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mowno.com,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mplusinfo.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
www.msss.gouv.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.6923076923077,113.992,93.5
www.mypharma-editions.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,25.0
www.nationalgeographic.fr,9.625,7.090909090909091,61.97435897435897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.natura-sciences.com,58.0,0.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.neonmag.fr,176.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.neorestauration.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
www.neozone.org,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.newsmada.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.0,0.0
www.newswire.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.32171581769437,72.27334851936219,80.34413965087282
www.nicematin.com,13.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.nicerendezvous.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
www.nippon.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
www.nordlittoral.fr,35.8,110.0,100.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.normandie.ars.sante.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
www.notretemps.com,7.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.nouveautes-tele.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
www.nouvellespublications.com,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.nouvelobs.com,21.066666666666666,58.3235294117647,43.704081632653065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.novethic.fr,6.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.nrpyrenees.fr,1.0,172.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.numerama.com,0.0,0.0,180.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.numero.com,15.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.objectifgard.com,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.objeko.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0
www.oisehebdo.fr,82.36363636363636,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ol.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
www.olyrix.com,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.onirik.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
www.opex360.com,0.0,9.0,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.opinion-internationale.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ot-campings.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
www.ouest-france.fr,51.70105062082139,36.787974683544306,90.75239923224568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ouillade.eu,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.outgo.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.outremers360.com,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.paddock-gp.com,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.paris-normandie.fr,90.60897435897436,103.25925925925925,138.56578947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.paris.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,131.71428571428572,1.0
www.parismatch.com,41.42857142857143,3.2857142857142856,103.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.parlons-basket.com,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.paysan-breton.fr,0.0,8.0,249.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.pcq.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.166666666666668,5.833333333333333,10.176470588235293
www.petit-bulletin.fr,80.875,3.0,18.357142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.petitbleu.fr,33.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.petiterepublique.com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.petitesaffiches.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.peuple-libre.fr,13.5,0.0,175.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.pharedere.com,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.philomag.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
www.pieuvre.ca,0.0,116.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.place-publique.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
www.placegrenet.fr,38.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.planet.fr,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.plasmareview.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
www.pleinchamp.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
www.podcastjournal.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.politico.cd,0.0,13.666666666666666,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.politis.fr,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.pourlascience.fr,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.pourquoidocteur.fr,0.0,13.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.premar-atlantique.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
www.premiere.fr,23.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.pressafrik.com,0.3333333333333333,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.presse-evasion.fr,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.presseagence.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,8.142857142857142
www.professeurforex.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.programme-television.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,2.0
www.programme-tv.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,324.3333333333333
www.public.fr,16.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.publicsenat.fr,9.0,11.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.puissancetelevision.fr,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.purebreak.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.purepeople.com,8.8,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.puy-de-dome.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
www.quebecmunicipal.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
www.questionchine.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
www.radioclassique.fr,0.0,0.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.radiolac.ch,12.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.radiomelodie.com,10.0,16.0,53.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.radiookapi.net,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.radioscoop.com,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.radiotaiga.com,18.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.railpassion.fr,88.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.raprnb.com,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rci.fm,41.3,0.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.realites.com.tn,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.redbull.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
www.redstar.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
www.rennes-infos-autrement.fr,5.666666666666667,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.republicain-lorrain.fr,72.437125748503,24.37735849056604,170.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.restomontreal.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25,63.4,149.85714285714286
www.reussir.fr,13.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.revolutionpermanente.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,251.0
www.revuegestion.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,18.0,24.0
www.rfi.fr,9.2,6.125,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rfj.ch,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.riskassur-hebdo.com,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rollingstone.fr,22.0,74.33333333333333,25.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.routard.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,10.0
www.rse-magazine.com,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rtbf.be,48.407407407407405,0.5,54.9344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rtc.be,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rtci.tn,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rtl.be,16.666666666666668,0.0,125.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rtl.fr,100.3,110.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rtn.ch,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rts.ch,110.5,4.7727272727272725,61.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rudebaguette.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rue89lyon.fr,6.5,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rue89strasbourg.com,27.0,0.0,109.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rugbyrama.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.rvm.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
www.saint-quentin-en-yvelines.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.saintnazairenews.fr,1.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sallesobscures.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
www.sante-sur-le-net.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
www.santelog.com,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.santeplusmag.com,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.santepubliquefrance.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
www.saone-et-loire.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
www.saphirnews.com,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sarthe.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,1.0,0.0
www.science-et-vie.com,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sciencesetavenir.fr,0.0,1.0,34.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.seneplus.com,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.service-public.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
www.skipass.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
www.slate.fr,127.6923076923077,94.0,58.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.smcaen.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.5
www.sofoot.com,7.5,0.0,97.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.softicket.net,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sortiraparis.com,39.095238095238095,2.0,25.055555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.soualigapost.com,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.soul-kitchen.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.66666666666666
www.sportbuzzbusiness.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
www.sportsmarketing.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
www.sq.gouv.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.134146341463413,27.44,15.0
www.stars-actu.fr,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.stmartinweek.fr,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.strategieslogistique.com,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.streetpress.com,5.5,5.5,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.studyrama.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sudgirondecyclisme.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.sudinfo.be,133.3,101.77358490566037,131.11194029850745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sudouest.fr,14.717647058823529,4.627906976744186,32.83606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sudradio.fr,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sweetfm.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
www.swissinfo.ch,0.0,1.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sxmbreakingnews.com,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sxminfo.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tahiti-infos.com,1.0,0.0,6.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tameteo.com,7.2,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tarbes-infos.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.taurillon.org,0.0,1.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tdg.ch,0.0,3.3333333333333335,57.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.techno-science.net,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.telerama.fr,138.75,68.66666666666667,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.telesambre.be,0.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.telestar.fr,2.0,0.0,220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.telez.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.temoignages.re,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tendancehotellerie.fr,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tendanceouest.com,99.3,218.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.terrafemina.com,28.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.terre-net.fr,70.16666666666667,1.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tf1.fr,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.thesiteoueb.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.thetfordactu.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
www.timeout.fr,0.0,0.0,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tl7.fr,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tlsv.fr,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tonicradio.fr,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.topmercato.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
www.toulouse7.com,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.toulouseblog.fr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.toulousefc.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
www.tourhebdo.com,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tourmag.com,29.166666666666668,0.0,76.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.toute-la-franchise.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.toutelatele.com,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.touteleurope.eu,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tpbm-presse.com,16.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tracesecritesnews.fr,0.0,12.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tradingsat.com,0.0,8.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.traitdunion.com.ar,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.transbus.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
www.traxmag.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0
www.tribune-assurance.fr,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tribunejuive.info,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tribuneoccitanie.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0
www.troiscouleurs.fr,4.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tsa-algerie.com,10.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tsugi.fr,0.0,0.0,302.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tunisienumerique.com,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.turbo.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.turquie-news.com,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tustex.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tuxboard.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363636363636363,0.0,0.0
www.tv5monde.com,0.0,0.0,86.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tvlux.be,225.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tvqc.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
www.ulaval.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
www.unidivers.fr,35.142857142857146,38.2,48.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.unificationfrance.com,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.uquebec.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.6,1.0,218.33333333333334
www.us-racing.com,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.usine-digitale.fr,6.666666666666667,0.0,9.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.usinenouvelle.com,0.0,4.333333333333333,12.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.valeursactuelles.com,12.0,2.6,7.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.vanityfair.fr,92.29411764705883,12.5,26.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.varmatin.com,19.6875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.vaticannews.va,64.55555555555556,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.vice.com,28.0,0.0,24.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.vie-publique.fr,223.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ville-pornichet.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.ville.quebec.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.857142857142858,25.944444444444443,23.818181818181817
www.vitisphere.com,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.vivre-villes.fr,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.vivreenresidence.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
www.vivreici.be,16.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.voaafrique.com,9.666666666666666,13.571428571428571,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.vogue.fr,2.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.voici.fr,5.666666666666667,70.8,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
